Ticket_Key,Summary,Status,Assignee,Urgency,Priority,JIRA_URL,TriQ_Score,Quality_Issues,Client_CID,Issue_Category,Action_Required,Refined_Category
TRI-1778,CID 1120 King George - u...,Resolved,clyde.qasolli@munibillin@munibilling.com,High,Normal,https://jiramb.atlassian.net/browse/TRI-1778,7.5,HIGH URGENCY LACKS DETAIL,1120.0,Other,RESOLVED,Uncategorized
TRI-1776,Your one-time code: 2788...,Resolved,nathaniel@munibilling.com,Low,Normal,https://jiramb.atlassian.net/browse/TRI-1776,6.5,Standard quality,,Other,RESOLVED,Uncategorized
TRI-1775,amarriotti@sahuaritaaz.g...,Resolved,nathaniel@munibilling.com,Low,Normal,https://jiramb.atlassian.net/browse/TRI-1775,6.5,Standard quality,,Other,RESOLVED,Uncategorized
TRI-1774,CID- 1788 - Gibbon - Ena...,Resolved,bettina@munibilling.com,High,Normal,https://jiramb.atlassian.net/browse/TRI-1774,7.5,HIGH URGENCY LACKS DETAIL,1788.0,Other,RESOLVED,Uncategorized
TRI-1773,CID- 1784 - Lafeyette - ...,Resolved,clyde.qasolli@munibillin@munibilling.com,High,Normal,https://jiramb.atlassian.net/browse/TRI-1773,7.5,HIGH URGENCY LACKS DETAIL,1784.0,Other,RESOLVED,Uncategorized
TRI-1772,Important Information fr...,Resolved,,Low,Normal,https://jiramb.atlassian.net/browse/TRI-1772,4.5,UNASSIGNED,,Integration,ASSIGN TO SPECIALIST,Integration
TRI-1771,Important Information fr...,Resolved,bettina@munibilling.com,Low,Normal,https://jiramb.atlassian.net/browse/TRI-1771,6.5,Standard quality,,Integration,RESOLVED,Integration
TRI-1770,CID 1778 - Printing Post...,Resolved,bettina@munibilling.com,High,Normal,https://jiramb.atlassian.net/browse/TRI-1770,7.5,HIGH URGENCY LACKS DETAIL,1778.0,Other,RESOLVED,Report Issues
TRI-1769,CID 1577 Pendleton Water...,Resolved,guppy.sivakumar@munibill@munibilling.com,High,Normal,https://jiramb.atlassian.net/browse/TRI-1769,7.5,HIGH URGENCY LACKS DETAIL,1577.0,Other,RESOLVED,Uncategorized
TRI-1767,CID : 423 - Invoice Dele...,Resolved,stephanie.williams@munib@munibilling.com,Medium,Normal,https://jiramb.atlassian.net/browse/TRI-1767,8.5,Standard quality,423.0,Billing System,USE AS TEMPLATE,Billing System
TRI-1766,CID 1085 Dropped Emails,Resolved,,High,Normal,https://jiramb.atlassian.net/browse/TRI-1766,4.5,UNASSIGNED HIGH URGENCY; HIGH URGENCY LACKS DETAIL,1085.0,Other,URGENT: ASSIGN SPECIALIST,Communication
TRI-1765,CID- 1781- Tropical Gard...,Resolved,clyde.qasolli@munibillin@munibilling.com,Critical,Normal,https://jiramb.atlassian.net/browse/TRI-1765,7.5,CRITICAL URGENCY LACKS DETAIL,1781.0,Other,RESOLVED,Uncategorized
TRI-1764,CID:1120: Issue assignin...,Closed,,Medium,Normal,https://jiramb.atlassian.net/browse/TRI-1764,6.5,UNASSIGNED,1120.0,Other,ASSIGN TO SPECIALIST,System Issues
TRI-1763,CID: 1749 - Close button...,Resolved,nathaniel@munibilling.com,Medium,Normal,https://jiramb.atlassian.net/browse/TRI-1763,8.5,Standard quality,1749.0,Other,USE AS TEMPLATE,Uncategorized
TRI-1762,Important Information fr...,Resolved,bettina@munibilling.com,Medium,Normal,https://jiramb.atlassian.net/browse/TRI-1762,6.5,Standard quality,,Integration,RESOLVED,Integration
TRI-1761,CID 50 Online Payment De...,Resolved,clyde.qasolli@munibillin@munibilling.com,High,Normal,https://jiramb.atlassian.net/browse/TRI-1761,7.5,HIGH URGENCY LACKS DETAIL,50.0,Payment Processing,RESOLVED,Payment Processing
TRI-1755,CID 145 Pitt IVR - Test...,Resolved,nathaniel@munibilling.com,Low,Normal,https://jiramb.atlassian.net/browse/TRI-1755,7.5,Standard quality,145.0,Other,RESOLVED,Uncategorized
TRI-1754,CID 1486: Loudonville Vi...,Resolved,bettina@munibilling.com,High,Normal,https://jiramb.atlassian.net/browse/TRI-1754,8.5,HIGH URGENCY LACKS DETAIL,1486.0,Other,USE AS TEMPLATE,Uncategorized
TRI-1753,Granville CID 1697- Paym...,Resolved,,High,Normal,https://jiramb.atlassian.net/browse/TRI-1753,4.5,UNASSIGNED HIGH URGENCY; HIGH URGENCY LACKS DETAIL,1697.0,Payment Processing,URGENT: ASSIGN SPECIALIST,Payment Processing
TRI-1752,CID:1120: Issue Printing...,Resolved,julie.byrd@munibilling.c@munibilling.com,Medium,Normal,https://jiramb.atlassian.net/browse/TRI-1752,8.5,Standard quality,1120.0,Other,USE AS TEMPLATE,Report Issues
TRI-1751,Property ID Request - Si...,Closed,jason.moore@munibilling.@munibilling.com,Medium,Normal,https://jiramb.atlassian.net/browse/TRI-1751,6.5,Standard quality,,Other,RESOLVED,Request/Enhancement
TRI-1750,CID: 12624: Billing Issue,Resolved,nathaniel@munibilling.com,Medium,Normal,https://jiramb.atlassian.net/browse/TRI-1750,8.5,Standard quality,12624.0,Billing System,USE AS TEMPLATE,Billing System
TRI-1748,Important Information fr...,Resolved,,Medium,Normal,https://jiramb.atlassian.net/browse/TRI-1748,4.5,UNASSIGNED,,Integration,ASSIGN TO SPECIALIST,Integration
TRI-1746,CID 1519: El Paso WCID 4...,Resolved,guppy.sivakumar@munibill@munibilling.com,Medium,Normal,https://jiramb.atlassian.net/browse/TRI-1746,8.5,Standard quality,1519.0,Other,USE AS TEMPLATE,Uncategorized
TRI-1745,CLONE - Possible Fraud C...,Resolved,nathaniel@munibilling.com,High,Normal,https://jiramb.atlassian.net/browse/TRI-1745,6.5,HIGH URGENCY LACKS DETAIL,,Other,RESOLVED,Uncategorized
TRI-1744,Cedar Hill Duplicate Dep...,Resolved,bettina@munibilling.com,High,Normal,https://jiramb.atlassian.net/browse/TRI-1744,6.5,HIGH URGENCY LACKS DETAIL,,Other,RESOLVED,Data Issues
TRI-1742,Possible Global Issue: V...,Resolved,nathaniel@munibilling.com,Medium,Normal,https://jiramb.atlassian.net/browse/TRI-1742,6.5,Standard quality,,System Performance,RESOLVED,System Performance
TRI-1740,CID- 1776 - City of Bowd...,Resolved,stephanie.williams@munib@munibilling.com,Critical,Normal,https://jiramb.atlassian.net/browse/TRI-1740,7.5,CRITICAL URGENCY LACKS DETAIL,1776.0,Other,RESOLVED,Uncategorized
TRI-1739,Town Center Foundation -...,Resolved,nathaniel@munibilling.com,Low,Normal,https://jiramb.atlassian.net/browse/TRI-1739,6.5,Standard quality,,Other,RESOLVED,Uncategorized
TRI-1737,CID 465 NEA Cross - Remo...,Resolved,bhavana.savaram@munibill@munibilling.com,Medium,Normal,https://jiramb.atlassian.net/browse/TRI-1737,7.5,Standard quality,465.0,Other,RESOLVED,Uncategorized
TRI-1736,CID: 1518 Auto Pay Butto...,Resolved,nathaniel@munibilling.com,High,Normal,https://jiramb.atlassian.net/browse/TRI-1736,8.5,HIGH URGENCY LACKS DETAIL,1518.0,Autopay System,USE AS TEMPLATE,Autopay System
TRI-1735,Fortress Sync 2 issues ...,Resolved,bettina@munibilling.com,Critical,Normal,https://jiramb.atlassian.net/browse/TRI-1735,6.5,CRITICAL URGENCY LACKS DETAIL,,Integration,RESOLVED,Integration
TRI-1734,CID: 38 - Late fee's not...,Canceled,nathaniel@munibilling.com,Medium,Normal,https://jiramb.atlassian.net/browse/TRI-1734,8.0,Standard quality,38.0,Other,USE AS TEMPLATE,Rate & Pricing
TRI-1732,CID: 1633 - Please updat...,Closed,samuel.aubin@munibilling@munibilling.com,High,Normal,https://jiramb.atlassian.net/browse/TRI-1732,8.5,HIGH URGENCY LACKS DETAIL,1633.0,Other,USE AS TEMPLATE,Uncategorized
TRI-1731,Deluxe Payments Imported...,Resolved,nathaniel@munibilling.com,High,Normal,https://jiramb.atlassian.net/browse/TRI-1731,6.5,HIGH URGENCY LACKS DETAIL,,Payment Processing,RESOLVED,Payment Processing
TRI-1728,Possible Web Hosting Err...,Resolved,nathaniel@munibilling.com,Medium,Normal,https://jiramb.atlassian.net/browse/TRI-1728,6.5,Standard quality,,Other,RESOLVED,Portal Issues
TRI-1727,CID- 1781- Tropical Gard...,Resolved,bettina@munibilling.com,Medium,Normal,https://jiramb.atlassian.net/browse/TRI-1727,7.5,Standard quality,1781.0,Other,RESOLVED,Uncategorized
TRI-1725,"CID 1087, 1600, 1333, 13...",Resolved,,Medium,Normal,https://jiramb.atlassian.net/browse/TRI-1725,5.5,UNASSIGNED,1087.0,Other,ASSIGN TO SPECIALIST,Uncategorized
TRI-1724,Munibilling Access - New...,Resolved,bettina@munibilling.com,Medium,Normal,https://jiramb.atlassian.net/browse/TRI-1724,6.5,Standard quality,,Billing System,RESOLVED,Billing System
TRI-1723,CID 1778 - City of Cour...,Resolved,bettina@munibilling.com,Medium,Normal,https://jiramb.atlassian.net/browse/TRI-1723,7.5,Standard quality,1778.0,Other,RESOLVED,Uncategorized
TRI-1722,CID 1778 - City of Cour...,Resolved,bettina@munibilling.com,Medium,Normal,https://jiramb.atlassian.net/browse/TRI-1722,7.5,Standard quality,1778.0,Other,RESOLVED,Uncategorized
TRI-1721,CID: 1298 - Late fee's n...,Resolved,nathaniel@munibilling.com,Medium,Normal,https://jiramb.atlassian.net/browse/TRI-1721,8.5,Standard quality,1298.0,Other,USE AS TEMPLATE,Rate & Pricing
TRI-1720,CID: 1280 -Balance Rebui...,Resolved,clyde.qasolli@munibillin@munibilling.com,High,Normal,https://jiramb.atlassian.net/browse/TRI-1720,8.5,HIGH URGENCY LACKS DETAIL,1280.0,Other,USE AS TEMPLATE,Uncategorized
TRI-1719,Global - Letters - Accou...,Resolved,nathaniel@munibilling.com,Low,Normal,https://jiramb.atlassian.net/browse/TRI-1719,6.5,Standard quality,,System Performance,RESOLVED,System Performance
TRI-1718,CID 1567 Washington Coun...,Resolved,nathaniel@munibilling.com,Medium,Normal,https://jiramb.atlassian.net/browse/TRI-1718,7.5,Standard quality,1567.0,Other,RESOLVED,Uncategorized
TRI-1717,Global - Meter Screen - ...,Resolved,bettina@munibilling.com,Low,Normal,https://jiramb.atlassian.net/browse/TRI-1717,6.5,Standard quality,,Meter Management,RESOLVED,Meter Management
TRI-1716,CID- 1776- City of Bowdl...,Resolved,nathaniel@munibilling.com,High,Normal,https://jiramb.atlassian.net/browse/TRI-1716,7.5,HIGH URGENCY LACKS DETAIL,1776.0,Other,RESOLVED,Uncategorized
TRI-1715,CID- 1779 Royal Gorge Wa...,Resolved,bettina@munibilling.com,Medium,Normal,https://jiramb.atlassian.net/browse/TRI-1715,7.5,Standard quality,1779.0,Other,RESOLVED,Uncategorized
TRI-1713,CID 1652 - Laclede - Rat...,Resolved,stephanie.williams@munib@munibilling.com,Medium,Normal,https://jiramb.atlassian.net/browse/TRI-1713,7.5,Standard quality,1652.0,Other,RESOLVED,Uncategorized
TRI-1711,CID 1664 West Chester Ta...,Resolved,bettina@munibilling.com,Critical,Normal,https://jiramb.atlassian.net/browse/TRI-1711,7.5,CRITICAL URGENCY LACKS DETAIL,1664.0,Other,RESOLVED,Uncategorized
TRI-1710,CID 18-PBE WATER SUPPLY-...,Resolved,nathaniel@munibilling.com,High,Normal,https://jiramb.atlassian.net/browse/TRI-1710,7.5,HIGH URGENCY LACKS DETAIL,18.0,Other,RESOLVED,Uncategorized
TRI-1709,CID- 1744 - City of Sain...,Resolved,bettina@munibilling.com,Medium,Normal,https://jiramb.atlassian.net/browse/TRI-1709,7.5,Standard quality,1744.0,Other,RESOLVED,Uncategorized
TRI-1708,CID: 145 - Late fee's no...,Resolved,nathaniel@munibilling.com,Medium,Normal,https://jiramb.atlassian.net/browse/TRI-1708,8.5,Standard quality,145.0,Other,USE AS TEMPLATE,Rate & Pricing
TRI-1707,CID: 1758: Customers do ...,Resolved,nathaniel@munibilling.com,Medium,Normal,https://jiramb.atlassian.net/browse/TRI-1707,8.5,Standard quality,1758.0,Other,USE AS TEMPLATE,Account Management
TRI-1706,Enterprise / CID 738 - D...,Resolved,alvaro.escobar@munibilli@munibilling.com,High,Normal,https://jiramb.atlassian.net/browse/TRI-1706,7.5,HIGH URGENCY LACKS DETAIL,738.0,Other,RESOLVED,Uncategorized
TRI-1705,CID: 1120 - Invoice Misc...,Resolved,nathaniel@munibilling.com,Medium,Normal,https://jiramb.atlassian.net/browse/TRI-1705,8.5,Standard quality,1120.0,Billing System,USE AS TEMPLATE,Billing System
TRI-1703,Enterprise - MAR Discrep...,Resolved,guppy.sivakumar@munibill@munibilling.com,High,Normal,https://jiramb.atlassian.net/browse/TRI-1703,6.5,HIGH URGENCY LACKS DETAIL,,Other,RESOLVED,Uncategorized
TRI-1702,CID 124 Consolidated Ut...,Resolved,clyde.qasolli@munibillin@munibilling.com,High,Normal,https://jiramb.atlassian.net/browse/TRI-1702,7.5,HIGH URGENCY LACKS DETAIL,124.0,Other,RESOLVED,Uncategorized
TRI-1701,CID 1082: Cedar Hill - S...,Canceled,nathaniel@munibilling.com,Low,Normal,https://jiramb.atlassian.net/browse/TRI-1701,8.0,Standard quality,1082.0,Other,USE AS TEMPLATE,Uncategorized
TRI-1700,CID 1664 - West Chester ...,Closed,samuel.aubin@munibilling@munibilling.com,Critical,Normal,https://jiramb.atlassian.net/browse/TRI-1700,7.5,CRITICAL URGENCY LACKS DETAIL,1664.0,Other,RESOLVED,Uncategorized
TRI-1699,CID: 248-Please Delete M...,Resolved,bettina@munibilling.com,Medium,Normal,https://jiramb.atlassian.net/browse/TRI-1699,8.5,Standard quality,248.0,Other,USE AS TEMPLATE,Uncategorized
TRI-1697,CID- 1776 City Of Bowdle...,Resolved,clyde.qasolli@munibillin@munibilling.com,High,Normal,https://jiramb.atlassian.net/browse/TRI-1697,7.5,HIGH URGENCY LACKS DETAIL,1776.0,Other,RESOLVED,Uncategorized
TRI-1696,CID: 248- Please Unpost ...,Closed,alvaro.escobar@munibilli@munibilling.com,Medium,Normal,https://jiramb.atlassian.net/browse/TRI-1696,8.5,Standard quality,248.0,Other,USE AS TEMPLATE,Uncategorized
TRI-1695,CID: 248- Please Void Bi...,Closed,alvaro.escobar@munibilli@munibilling.com,Medium,Normal,https://jiramb.atlassian.net/browse/TRI-1695,8.5,Standard quality,248.0,Other,USE AS TEMPLATE,Uncategorized
TRI-1694,CID: 248- Billing Issue,Closed,,Medium,Normal,https://jiramb.atlassian.net/browse/TRI-1694,6.5,UNASSIGNED,248.0,Billing System,ASSIGN TO SPECIALIST,Billing System
TRI-1693,CID 1369: Cabinet Mounta...,Resolved,nathaniel@munibilling.com,Medium,Normal,https://jiramb.atlassian.net/browse/TRI-1693,8.5,Standard quality,1369.0,Other,USE AS TEMPLATE,Uncategorized
TRI-1691,Enterprise CID 738 - Acc...,Resolved,alvaro.escobar@munibilli@munibilling.com,Low,Normal,https://jiramb.atlassian.net/browse/TRI-1691,7.5,Standard quality,738.0,Other,RESOLVED,Uncategorized
TRI-1690,CID: 203 Sahuarita Payme...,Resolved,clyde.qasolli@munibillin@munibilling.com,High,Normal,https://jiramb.atlassian.net/browse/TRI-1690,8.5,HIGH URGENCY LACKS DETAIL,203.0,Payment Processing,USE AS TEMPLATE,Payment Processing
TRI-1689,CID: 124 - Past Due Repo...,Resolved,bettina@munibilling.com,Medium,Normal,https://jiramb.atlassian.net/browse/TRI-1689,8.5,Standard quality,124.0,Other,USE AS TEMPLATE,Uncategorized
TRI-1688,CID- 1758 West Cocalico ...,Resolved,bettina@munibilling.com,Critical,Normal,https://jiramb.atlassian.net/browse/TRI-1688,7.5,CRITICAL URGENCY LACKS DETAIL,1758.0,Other,RESOLVED,Uncategorized
TRI-1687,Riverwood - Emails being...,Resolved,nathaniel@munibilling.com,Critical,Normal,https://jiramb.atlassian.net/browse/TRI-1687,6.5,CRITICAL URGENCY LACKS DETAIL,,Other,RESOLVED,Communication
TRI-1686,Password Change Request,Closed,alvaro.escobar@munibilli@munibilling.com,High,Normal,https://jiramb.atlassian.net/browse/TRI-1686,6.5,HIGH URGENCY LACKS DETAIL,,Customer Portal,RESOLVED,Customer Portal
TRI-1685,Stinson Water - Duplicat...,Resolved,nathaniel@munibilling.com,High,Normal,https://jiramb.atlassian.net/browse/TRI-1685,6.5,HIGH URGENCY LACKS DETAIL,,Other,RESOLVED,Uncategorized
TRI-1682,CID- 1760 West Cocalico ...,Resolved,clyde.qasolli@munibillin@munibilling.com,High,Normal,https://jiramb.atlassian.net/browse/TRI-1682,7.5,HIGH URGENCY LACKS DETAIL,1760.0,Other,RESOLVED,Uncategorized
TRI-1681,CID 1120 - King George -...,Canceled,,Medium,Normal,https://jiramb.atlassian.net/browse/TRI-1681,5.0,UNASSIGNED,1120.0,Other,ASSIGN TO SPECIALIST,Uncategorized
TRI-1679,CID: 124: Customer Payme...,Canceled,nathaniel@munibilling.com,Medium,Normal,https://jiramb.atlassian.net/browse/TRI-1679,8.0,Standard quality,124.0,Payment Processing,USE AS TEMPLATE,Payment Processing
TRI-1678,Meter Auto Read Type doe...,Closed,nathaniel@munibilling.com,High,Normal,https://jiramb.atlassian.net/browse/TRI-1678,6.5,HIGH URGENCY LACKS DETAIL,,Meter Management,RESOLVED,Meter Management
TRI-1677,CID 1120 - King George -...,Resolved,bhavana.savaram@munibill@munibilling.com,Low,Normal,https://jiramb.atlassian.net/browse/TRI-1677,7.5,Standard quality,1120.0,Other,RESOLVED,Uncategorized
TRI-1676,Enterprise - Payment Iss...,Resolved,,High,Normal,https://jiramb.atlassian.net/browse/TRI-1676,3.5,UNASSIGNED HIGH URGENCY; HIGH URGENCY LACKS DETAIL,,Payment Processing,URGENT: ASSIGN SPECIALIST,Payment Processing
TRI-1675,CID: 861 - Bills have pr...,Resolved,nathaniel@munibilling.com,High,Normal,https://jiramb.atlassian.net/browse/TRI-1675,8.5,HIGH URGENCY LACKS DETAIL,861.0,Billing System,USE AS TEMPLATE,Billing System
TRI-1674,CID:457 Portal Payment I...,Resolved,nathaniel@munibilling.com,Low,Normal,https://jiramb.atlassian.net/browse/TRI-1674,8.5,Standard quality,457.0,Payment Processing,USE AS TEMPLATE,Payment Processing
TRI-1673,CID 897 - $1.56 Payment ...,Closed,clyde.qasolli@munibillin@munibilling.com,Medium,Normal,https://jiramb.atlassian.net/browse/TRI-1673,7.5,Standard quality,897.0,Payment Processing,RESOLVED,Payment Processing
TRI-1672,Reset Password Admin Sig...,Resolved,alvaro.escobar@munibilli@munibilling.com,Critical,Normal,https://jiramb.atlassian.net/browse/TRI-1672,6.5,CRITICAL URGENCY LACKS DETAIL,,Customer Portal,RESOLVED,Customer Portal
TRI-1671,Parkland CID 730 - Custo...,Resolved,,High,Normal,https://jiramb.atlassian.net/browse/TRI-1671,4.5,UNASSIGNED HIGH URGENCY; HIGH URGENCY LACKS DETAIL,730.0,Other,URGENT: ASSIGN SPECIALIST,Uncategorized
TRI-1668,CID 176: Durango West MD...,Resolved,,Medium,Normal,https://jiramb.atlassian.net/browse/TRI-1668,6.5,UNASSIGNED,176.0,Other,ASSIGN TO SPECIALIST,Uncategorized
TRI-1667,CID- 1776 - City of Bowd...,Resolved,bettina@munibilling.com,Medium,Normal,https://jiramb.atlassian.net/browse/TRI-1667,7.5,Standard quality,1776.0,Other,RESOLVED,Uncategorized
TRI-1666,CID: 1483 - Error in Cu...,Resolved,nathaniel@munibilling.com,High,Normal,https://jiramb.atlassian.net/browse/TRI-1666,8.5,HIGH URGENCY LACKS DETAIL,1483.0,Other,USE AS TEMPLATE,System Issues
TRI-1665,CID- 1758 West Cocalico ...,Resolved,bettina@munibilling.com,High,Normal,https://jiramb.atlassian.net/browse/TRI-1665,7.5,HIGH URGENCY LACKS DETAIL,1758.0,Other,RESOLVED,Uncategorized
TRI-1663,CID: 151 - Error Message...,Resolved,nathaniel@munibilling.com,High,Normal,https://jiramb.atlassian.net/browse/TRI-1663,8.5,HIGH URGENCY LACKS DETAIL,151.0,Other,USE AS TEMPLATE,Communication
TRI-1661,Morton Borough CID 17 Ac...,Resolved,nathaniel@munibilling.com,High,Normal,https://jiramb.atlassian.net/browse/TRI-1661,7.5,HIGH URGENCY LACKS DETAIL,17.0,Other,RESOLVED,Uncategorized
TRI-1660,CID 1717: Knob Hill Wate...,Resolved,,Medium,Normal,https://jiramb.atlassian.net/browse/TRI-1660,6.5,UNASSIGNED,1717.0,Other,ASSIGN TO SPECIALIST,Uncategorized
TRI-1659,Riverwood Community Deve...,Resolved,nathaniel@munibilling.com,High,Normal,https://jiramb.atlassian.net/browse/TRI-1659,6.5,HIGH URGENCY LACKS DETAIL,,Other,RESOLVED,Uncategorized
TRI-1658,Parkland CID 730 - Custo...,Resolved,nathaniel@munibilling.com,High,Normal,https://jiramb.atlassian.net/browse/TRI-1658,7.5,HIGH URGENCY LACKS DETAIL,730.0,Other,RESOLVED,Uncategorized
TRI-1657,CID:226 Search Invoice b...,Closed,alvaro.escobar@munibilli@munibilling.com,Medium,Normal,https://jiramb.atlassian.net/browse/TRI-1657,8.5,Standard quality,226.0,Billing System,USE AS TEMPLATE,Billing System
TRI-1656,CID: 14- Late Fee Removal,Closed,alvaro.escobar@munibilli@munibilling.com,Medium,Normal,https://jiramb.atlassian.net/browse/TRI-1656,8.5,Standard quality,14.0,Other,USE AS TEMPLATE,Rate & Pricing
TRI-1655,CID 1720 - Delete Deposi...,Resolved,alvaro.escobar@munibilli@munibilling.com,Medium,Normal,https://jiramb.atlassian.net/browse/TRI-1655,7.5,Standard quality,1720.0,Other,RESOLVED,Uncategorized
TRI-1654,CID 794 Late fees on 0 ...,Resolved,,High,Normal,https://jiramb.atlassian.net/browse/TRI-1654,4.5,UNASSIGNED HIGH URGENCY; HIGH URGENCY LACKS DETAIL,794.0,Other,URGENT: ASSIGN SPECIALIST,Rate & Pricing
TRI-1651,South Pasadena CID 1087 ...,Resolved,nathaniel@munibilling.com,High,Normal,https://jiramb.atlassian.net/browse/TRI-1651,7.5,HIGH URGENCY LACKS DETAIL,1087.0,Other,RESOLVED,Uncategorized
TRI-1650,Multi-client Portal Issue,Resolved,nathaniel@munibilling.com,High,Normal,https://jiramb.atlassian.net/browse/TRI-1650,6.5,HIGH URGENCY LACKS DETAIL,,Customer Portal,RESOLVED,Customer Portal
TRI-1649,CID:1640: Client is miss...,Closed,nathaniel@munibilling.com,Medium,Normal,https://jiramb.atlassian.net/browse/TRI-1649,8.5,Standard quality,1640.0,Other,USE AS TEMPLATE,Uncategorized
TRI-1648,CID 1769 - Durango West ...,Resolved,nathaniel@munibilling.com,Medium,Normal,https://jiramb.atlassian.net/browse/TRI-1648,7.5,Standard quality,1769.0,Other,RESOLVED,Uncategorized
TRI-1646,Global - Search Customer...,Resolved,alvaro.escobar@munibilli@munibilling.com,Medium,Normal,https://jiramb.atlassian.net/browse/TRI-1646,6.5,Standard quality,,System Performance,RESOLVED,System Performance
TRI-1643,cid 1540 Sunrise - Unpos...,Resolved,bettina@munibilling.com,Medium,Normal,https://jiramb.atlassian.net/browse/TRI-1643,6.5,Standard quality,1540.0,Other,RESOLVED,Uncategorized
TRI-1642,GLOBAL - Unreconciled Pa...,Resolved,alvaro.escobar@munibilli@munibilling.com,High,Normal,https://jiramb.atlassian.net/browse/TRI-1642,6.5,HIGH URGENCY LACKS DETAIL,,System Performance,RESOLVED,System Performance
TRI-1641,CID: 1392 - Duplicate Pa...,Resolved,nathaniel@munibilling.com,Medium,Normal,https://jiramb.atlassian.net/browse/TRI-1641,8.5,Standard quality,1392.0,Other,USE AS TEMPLATE,Data Issues
TRI-1640,South Pasadena CID 1087 ...,Resolved,nathaniel@munibilling.com,High,Normal,https://jiramb.atlassian.net/browse/TRI-1640,7.5,HIGH URGENCY LACKS DETAIL,1087.0,Other,RESOLVED,Uncategorized
TRI-1639,Parkland CID 730 - Custo...,Resolved,nathaniel@munibilling.com,High,Normal,https://jiramb.atlassian.net/browse/TRI-1639,7.5,HIGH URGENCY LACKS DETAIL,730.0,Other,RESOLVED,Uncategorized
TRI-1638,CID: 118 - Meter Code 1 ...,Resolved,nathaniel@munibilling.com,Medium,Normal,https://jiramb.atlassian.net/browse/TRI-1638,8.5,Standard quality,118.0,Meter Management,USE AS TEMPLATE,Meter Management
TRI-1636,CID- 1773 Glen Allen- Cr...,Resolved,clyde.qasolli@munibillin@munibilling.com,High,Normal,https://jiramb.atlassian.net/browse/TRI-1636,7.5,HIGH URGENCY LACKS DETAIL,1773.0,Other,RESOLVED,Uncategorized
TRI-1635,CID: 436 - NACHA AUTOPAY...,Resolved,nathaniel@munibilling.com,Unknown,Normal,https://jiramb.atlassian.net/browse/TRI-1635,8.5,Standard quality,436.0,Autopay System,USE AS TEMPLATE,Autopay System
TRI-1634,CID- 1774 - Delta City D...,Resolved,clyde.qasolli@munibillin@munibilling.com,High,Normal,https://jiramb.atlassian.net/browse/TRI-1634,7.5,HIGH URGENCY LACKS DETAIL,1774.0,Other,RESOLVED,Uncategorized
TRI-1633,CID 1443 Logan County: I...,Resolved,,Unknown,Normal,https://jiramb.atlassian.net/browse/TRI-1633,6.5,UNASSIGNED,1443.0,Other,ASSIGN TO SPECIALIST,Uncategorized
TRI-1632,CID- 1771 - South Sunflo...,Resolved,clyde.qasolli@munibillin@munibilling.com,High,Normal,https://jiramb.atlassian.net/browse/TRI-1632,7.5,HIGH URGENCY LACKS DETAIL,1771.0,Other,RESOLVED,Uncategorized
TRI-1631,CID 1633 Pine Brook Wate...,Resolved,nathaniel@munibilling.com,Unknown,Normal,https://jiramb.atlassian.net/browse/TRI-1631,7.5,Standard quality,1633.0,Other,RESOLVED,Uncategorized
TRI-1630,Add New Clients to Delux...,Resolved,jason.moore@munibilling.@munibilling.com,High,Normal,https://jiramb.atlassian.net/browse/TRI-1630,6.5,HIGH URGENCY LACKS DETAIL,,Other,RESOLVED,Request/Enhancement
TRI-1629,CID 17 Morton - Unpost L...,Resolved,clyde.qasolli@munibillin@munibilling.com,High,Normal,https://jiramb.atlassian.net/browse/TRI-1629,7.5,HIGH URGENCY LACKS DETAIL,17.0,Other,RESOLVED,Uncategorized
TRI-1628,RentManager Error 429 - ...,Resolved,bettina@munibilling.com,Unknown,Normal,https://jiramb.atlassian.net/browse/TRI-1628,6.5,Standard quality,,Other,RESOLVED,System Issues
TRI-1627,Riverwood CID 737 - Late...,Canceled,nathaniel@munibilling.com,Unknown,Normal,https://jiramb.atlassian.net/browse/TRI-1627,7.0,Standard quality,737.0,Other,STANDARD PROCESSING,Uncategorized
TRI-1626,CId 1082 Cedar Hill Adju...,Resolved,nathaniel@munibilling.com,Unknown,Normal,https://jiramb.atlassian.net/browse/TRI-1626,6.5,Standard quality,1082.0,Other,RESOLVED,Uncategorized
TRI-1625,CID 1760 & 1758 - West ...,Resolved,bettina@munibilling.com,Unknown,Normal,https://jiramb.atlassian.net/browse/TRI-1625,7.5,Standard quality,1760.0,Other,RESOLVED,Uncategorized
TRI-1624,CID 1640: Mauricevile MU...,Resolved,,High,Normal,https://jiramb.atlassian.net/browse/TRI-1624,5.5,UNASSIGNED HIGH URGENCY; HIGH URGENCY LACKS DETAIL,1640.0,Other,URGENT: ASSIGN SPECIALIST,Uncategorized
TRI-1623,Cedar Hill Missing Water...,Resolved,clyde.qasolli@munibillin@munibilling.com,High,Normal,https://jiramb.atlassian.net/browse/TRI-1623,6.5,HIGH URGENCY LACKS DETAIL,,Other,RESOLVED,Data Issues
TRI-1622,Cedar Hill: Payment on A...,Resolved,,High,Normal,https://jiramb.atlassian.net/browse/TRI-1622,3.5,UNASSIGNED HIGH URGENCY; HIGH URGENCY LACKS DETAIL,,Payment Processing,URGENT: ASSIGN SPECIALIST,Payment Processing
